Date,Open,High,Low,Close,Adj Close,Volume,Percent Change
12/29/09,113.010002,113.029999,112.550003,112.559998,86.537926,80572500,-0.001419774
12/30/09,112.230003,112.650002,112.169998,112.519997,86.507179,73138400,-0.000355301
12/31/09,112.769997,112.800003,111.389999,111.440002,85.676872,90637900,-0.009598128
1/4/10,112.370003,113.389999,111.510002,113.330002,87.129974,118944600,0.01696026
1/5/10,113.260002,113.68,112.849998,113.629997,87.360573,111579900,0.002646609
1/6/10,113.519997,113.989998,113.43,113.709999,87.422073,116074400,0.000703979
1/7/10,113.5,114.330002,113.18,114.190002,87.79113,131091100,0.004221554
1/8/10,113.889999,114.620003,113.660004,114.57,88.083252,126402800,0.003327466
1/11/10,115.080002,115.129997,114.239998,114.730003,88.206284,106375700,0.00139677
1/12/10,113.970001,114.209999,113.220001,113.660004,87.383659,163333500,-0.00932615
1/13/10,113.949997,114.940002,113.370003,114.620003,88.121696,161822000,0.008445938
1/14/10,114.489998,115.139999,114.419998,114.93,88.360039,115718800,0.002704703
1/15/10,114.730003,114.839996,113.199997,113.639999,87.368271,212283100,-0.011224169
1/19/10,113.620003,115.129997,113.589996,115.059998,88.459991,139172700,0.012495612
1/20/10,114.279999,114.449997,112.980003,113.889999,87.560478,216490200,-0.010168586
1/21/10,113.919998,114.269997,111.559998,111.699997,85.87677,344859600,-0.019229086
1/22/10,111.199997,111.739998,109.089996,109.209999,83.962387,345942400,-0.02229221
1/25/10,110.209999,110.410004,109.410004,109.769997,84.392975,186937500,0.005128344
1/26/10,109.339996,110.470001,109.040001,109.309998,84.039291,211168800,-0.004190918
1/27/10,109.169998,110.080002,108.330002,109.830002,84.439064,271863600,0.004756977
1/28/10,110.190002,110.25,107.910004,108.57,83.47039,316104000,-0.01147187
1/29/10,109.040001,109.800003,107.220001,107.389999,82.563156,310677600,-0.010868932
2/1/10,108.150002,109.07,107.5,109.059998,83.847099,187865000,0.015551041
2/2/10,109.260002,110.589996,108.879997,110.379997,84.861916,216327900,0.012103186
2/3/10,109.879997,110.480003,109.510002,109.830002,84.439064,172730700,-0.004982824
2/4/10,108.980003,109.029999,106.419998,106.440002,81.832771,356715700,-0.030865963
2/5/10,106.559998,106.879997,104.580002,106.660004,82.001953,493585800,0.002067411
2/8/10,106.739998,107.330002,105.809998,105.889999,81.40995,224166900,-0.007219377
2/9/10,107.129997,108.150002,106.269997,107.220001,82.432472,337820500,0.01256016
2/10/10,107.050003,107.599998,106.110001,107.010002,82.271011,240511500,-0.001958706
2/11/10,106.870003,108.25,106.25,108.129997,83.132088,223591600,0.010466348
2/12/10,106.989998,108.099998,106.510002,108.040001,83.062904,304622100,-0.000832218
2/16/10,108.860001,109.849998,107.82,109.739998,84.369896,159317500,0.015734966
2/17/10,110.269997,110.410004,109.739998,110.260002,84.769669,168845100,0.004738337
2/18/10,110.080002,111.139999,110.040001,110.910004,85.269417,193708600,0.005895363
2/19/10,110.620003,111.57,110.360001,111.139999,85.446236,222684900,0.002073651
2/22/10,111.550003,111.580002,110.830002,111.160004,85.461617,132346900,0.000180008
2/23/10,110.860001,111.199997,109.519997,109.809998,84.423691,207497000,-0.012144938
2/24/10,110.139999,111,109.860001,110.82,85.200233,176350700,0.009198153
2/25/10,109.239998,110.75,108.940002,110.669998,85.084885,259634700,-0.001353846
2/26/10,110.769997,111.120003,110.110001,110.739998,85.138702,173589300,0.00063251
3/1/10,111.199997,112,111.169998,111.889999,86.022873,147709700,0.010385066
3/2/10,112.370003,112.739998,112,112.199997,86.261177,160992400,0.00277024
3/3/10,112.489998,112.970001,112.019997,112.300003,86.338074,150785000,0.000891444
3/4/10,112.449997,112.800003,112.029999,112.639999,86.599457,135770400,0.003027436
3/5/10,113.370003,114.339996,113.099998,114.25,87.837234,176118800,0.014293127
3/8/10,114.260002,114.519997,114.07,114.269997,87.852638,114631200,0.00017537
3/9/10,113.93,114.989998,113.870003,114.459999,87.998695,154556700,0.001662523
3/10/10,114.510002,115.279999,114.410004,114.970001,88.390831,186088800,0.004456157
3/11/10,114.699997,115.480003,114.349998,115.449997,88.759819,160791100,0.004174505
3/12/10,115.949997,115.970001,115.139999,115.459999,88.767525,162074800,8.68186E-05
3/15/10,115.260002,115.57,114.599998,115.489998,88.790604,146816800,0.000259994
3/16/10,115.809998,116.519997,115.489998,116.410004,89.497894,168673000,0.00796582
3/17/10,116.760002,117.480003,116.419998,117.099998,90.028397,177468100,0.005927547
3/18/10,117.110001,117.269997,116.57,117.040001,89.982224,196509100,-0.000512872
3/19/10,115.970001,117.290001,115.519997,115.970001,89.526772,226641100,-0.005061577
3/22/10,115.309998,116.800003,115.239998,116.589996,90.005417,184477800,0.00534639
3/23/10,116.760002,117.510002,116.379997,117.410004,90.638451,182941600,0.007033288
3/24/10,116.970001,117.43,115.580002,116.839996,90.198425,196072600,-0.004854739
3/25/10,117.629997,118.169998,116.510002,116.650002,90.05172,223396300,-0.00162647
3/26/10,116.870003,117.419998,116.120003,116.580002,89.997681,205808500,-0.000600088
3/29/10,117.169998,117.529999,116.690002,117.32,90.568977,134513500,0.006347897
3/30/10,117.459999,117.830002,116.910004,117.400002,90.630707,145772500,0.00068158
3/31/10,116.949997,117.519997,116.610001,117,90.321922,161078700,-0.003407068
4/1/10,117.800003,118.25,117.099998,117.800003,90.939507,161215200,0.006837598
4/5/10,118.25,118.839996,117.919998,118.760002,91.68058,105847600,0.008149077
4/6/10,118.419998,119.25,118.290001,119.040001,91.89679,110384200,0.002358297
4/7/10,118.800003,119.360001,117.809998,118.360001,91.371819,184576300,-0.005712615
4/8/10,117.949997,118.970001,117.599998,118.769997,91.688339,158704000,0.003464088
4/9/10,119.019997,119.599998,118.800003,119.550003,92.290482,133006500,0.00656728
4/12/10,119.699997,120.050003,119.559998,119.739998,92.437119,110279000,0.001588864
4/13/10,119.620003,120.040001,119,119.830002,92.506607,125043600,0.000751733
4/14/10,120.269997,121.190002,120.080002,121.190002,93.556549,161609000,0.011349914
4/15/10,120.989998,121.57,120.949997,121.290001,93.63369,144615300,0.000824539
4/16/10,120.860001,121.290001,118.75,119.360001,92.143814,366786700,-0.015911751
4/19/10,119.010002,119.93,118.470001,119.809998,92.491173,217947800,0.003769748
4/20/10,120.559998,120.980003,119.870003,120.879997,93.317215,157708000,0.008931036
4/21/10,120.949997,121.230003,119.989998,120.660004,93.147377,192910100,-0.001820007
4/22/10,119.809998,121.169998,119.120003,121.019997,93.425278,115360300,0.002983455
4/23/10,120.940002,121.860001,120.629997,121.809998,94.035172,177335500,0.006528148
4/26/10,121.849998,122.120003,121.230003,121.349998,93.680061,143457300,-0.003776364
4/27/10,120.650002,121.339996,118.25,118.480003,91.464455,355853300,-0.023650775
4/28/10,119.050003,119.68,118.269997,119.379997,92.159233,300674100,0.007596153
4/29/10,120.099998,121.110001,120.07,120.860001,93.301773,193775000,0.012397456
4/30/10,120.879997,121.010002,118.779999,118.809998,91.719185,270000900,-0.016962036
5/3/10,119.379997,120.68,119.199997,120.349998,92.908051,182747900,0.012962021
5/4/10,119.010002,119.029999,116.919998,117.519997,90.723343,360353400,-0.023514733
5/5/10,116.559998,117.800003,115.970001,116.82,90.182961,328973200,-0.005956372
5/6/10,116.260002,117,105,112.940002,87.18766,647356600,-0.033213602
5/7/10,112.639999,113.769997,109.410004,111.260002,85.890755,637558800,-0.014874869
5/10/10,115.809998,116.650002,114.910004,116.160004,89.673462,396159600,0.04404091
5/11/10,115.07,117.360001,114.910004,115.830002,89.418686,317849800,-0.002841153
5/12/10,116.290001,117.620003,116.089996,117.449997,90.669312,235607100,0.013986182
5/13/10,117.129997,117.68,115.889999,115.989998,89.542206,234452500,-0.012430953
5/14/10,115.120003,115.330002,112.870003,113.889999,87.921074,345601400,-0.018104669
5/17/10,114.199997,114.519997,111.769997,113.949997,87.967369,325739800,0.000526552
5/18/10,114.879997,115.220001,112.029999,112.400002,86.770798,360556800,-0.013602442
5/19/10,111.769997,112.769997,110.360001,111.760002,86.276741,394742700,-0.005693816
5/20/10,109.379997,109.889999,107.470001,107.540001,83.018967,530418300,-0.037759586
5/21/10,105.910004,109.379997,105.360001,109.110001,84.230972,500909400,0.014599134
5/24/10,108.519997,109.389999,107.610001,107.709999,83.1502,269823000,-0.012831052
5/25/10,105.110001,107.870003,104.379997,107.82,83.235115,396505200,0.001021224
5/26/10,108.480003,109.470001,106.849998,107.169998,82.733322,349719300,-0.006028621
5/27/10,109.190002,110.800003,108.779999,110.760002,85.504745,300870500,0.033498268
5/28/10,110.639999,110.720001,108.849998,109.370003,84.431725,297933500,-0.012549245
6/1/10,108.349998,109.949997,107.370003,107.529999,83.011246,277909400,-0.016823996
6/2/10,108.080002,110.339996,107.510002,110.330002,85.172806,240243700,0.026039363
6/3/10,110.650002,111.059998,109.580002,110.709999,85.466133,226618300,0.003443904
6/4/10,108.610001,109.330002,106.459999,106.82,82.463135,398475600,-0.035136701
6/7/10,107.199997,107.610001,105.410004,105.489998,81.436386,264609100,-0.012451006
6/8/10,105.57,106.830002,104.650002,106.620003,82.308731,357774300,0.010711981
6/9/10,107.239998,108.279999,105.599998,106.050003,81.868721,268023300,-0.005345848
6/10/10,107.860001,109.279999,106.040001,109.150002,84.261871,317890600,0.029231555
6/11/10,108.190002,109.75,108.120003,109.68,84.671021,214128200,0.004855696
6/14/10,110.519997,111.120003,109.400002,109.510002,84.539772,207196100,-0.001550105
6/15/10,110.279999,112.099998,110.089996,112,86.462021,238268700,0.022737807
6/16/10,111.419998,112.419998,111.199997,111.959999,86.431122,216374000,-0.000357371
6/17/10,112.279999,112.330002,111.050003,112.139999,86.570107,263185800,0.001608043
6/18/10,111.830002,112.129997,111.370003,111.730003,86.663933,174006600,0.001083815
6/21/10,113.120003,113.199997,110.790001,111.410004,86.415726,213140700,-0.002864017
6/22/10,111.410004,111.900002,109.410004,109.57,84.98851,239355400,-0.016515698
6/23/10,109.639999,110.029999,108.480003,109.230003,84.7248,254639900,-0.00310289
6/24/10,108.690002,108.830002,107.139999,107.419998,83.320877,268523600,-0.01657039
6/25/10,107.739998,108.419998,106.769997,107.870003,83.669914,238726500,0.00418907
6/28/10,108.029999,108.32,107.139999,107.529999,83.406181,169218600,-0.003152065
6/29/10,106.019997,107.510002,103.550003,104.209999,80.831024,373649500,-0.030874894
6/30/10,103.919998,104.879997,102.879997,103.220001,80.063118,284101700,-0.009500139
7/1/10,103.150002,103.489998,101.129997,102.760002,79.706306,382924800,-0.004456634
7/2/10,103.110001,103.419998,101.620003,102.199997,79.271965,233385200,-0.005449268
7/6/10,103.639999,104.370003,101.879997,102.870003,79.791611,256935300,0.00655523
7/7/10,103.129997,106.239998,103.019997,106.110001,82.304771,253769400,0.031496544
7/8/10,107,107.279999,105.910004,107.160004,83.119217,210842100,0.00989549
7/9/10,107.129997,107.970001,106.93,107.959999,83.739716,144999900,0.007465169
7/12/10,107.599998,108.239998,107.150002,108.029999,83.794022,131283600,0.000648509
7/13/10,109.150002,110.089996,108.93,109.660004,85.058334,213025900,0.015088332
7/14/10,109.309998,110.080002,108.860001,109.650002,85.050591,184426800,-9.10316E-05
7/15/10,109.610001,110.059998,108.169998,109.68,85.073845,232337900,0.000273414
7/16/10,109.089996,109.209999,106.449997,106.660004,82.731377,282693400,-0.027534526
7/19/10,107.050003,107.629997,106.220001,107.290001,83.220055,186709000,0.005906804
7/20/10,105.870003,108.559998,105.82,108.480003,84.143074,258162400,0.011091305
7/21/10,109.040001,109.07,106.629997,107.07,83.049362,264527000,-0.012998242
7/22/10,108.339996,109.940002,108.330002,109.459999,84.903175,274781300,0.022321821
7/23/10,109.239998,110.57,108.93,110.410004,85.640076,222020800,0.00867931
7/26/10,110.599998,111.669998,110.290001,111.559998,86.532074,184445700,0.010415661
7/27/10,112.169998,112.290001,111.110001,111.550003,86.52433,204855600,-8.94928E-05
7/28/10,111.32,111.660004,110.459999,110.830002,85.965851,163056200,-0.006454589
7/29/10,111.519997,111.82,109.410004,110.290001,85.546997,220149100,-0.00487233
7/30/10,109.169998,110.860001,108.980003,110.269997,85.531464,220070600,-0.000181573
8/2/10,111.989998,112.940002,111.540001,112.760002,87.462868,188263200,0.022581211
8/3/10,112.480003,112.769997,111.849998,112.220001,87.044022,146657300,-0.004788844
8/4/10,112.529999,113.110001,112.160004,112.970001,87.625755,158171700,0.006683205
8/5/10,112.25,112.910004,112.080002,112.849998,87.532684,140473800,-0.001062142
8/6/10,111.739998,112.57,110.919998,112.389999,87.175888,239728300,-0.004076146
8/9/10,112.919998,113.18,112.32,112.989998,87.641289,120800400,0.005338644
8/10/10,112.029999,112.980003,111.370003,112.379997,87.168083,242916300,-0.00539935
8/11/10,110.650002,110.690002,109.120003,109.300003,84.779129,273406900,-0.027406293
8/12/10,107.650002,109.019997,107.599998,108.629997,84.259407,239542600,-0.006130306
8/13/10,108.290001,108.959999,108.18,108.309998,84.0112,158698500,-0.002945748
8/16/10,107.57,108.610001,107.18,108.260002,83.972427,147895300,-0.000461522
8/17/10,109.190002,110.389999,108.879997,109.589996,85.004036,172270300,0.012285092
8/18/10,109.540001,110.379997,108.910004,109.790001,85.159203,182922100,0.001825407
8/19/10,109.220001,109.489998,107.43,107.879997,83.677666,265847600,-0.017397262
8/20/10,107.559998,107.940002,106.75,107.529999,83.406181,209714200,-0.003244414
8/23/10,108.040001,108.57,107.07,107.120003,83.088181,163490300,-0.003812667
8/24/10,105.949997,106.389999,104.970001,105.529999,81.854851,280677800,-0.014843627
8/25/10,104.949997,106.339996,104.290001,105.940002,82.172874,272234800,0.003885207
8/26/10,106.440002,106.580002,104.879997,105.230003,81.622185,224439500,-0.006701591
8/27/10,105.889999,106.970001,104.309998,106.860001,82.886497,272649000,0.015489808
8/30/10,106.580002,106.910004,105.300003,105.309998,81.684235,167238600,-0.01450492
8/31/10,104.919998,105.980003,104.489998,105.309998,81.684235,273933100,0
9/1/10,106.730003,108.610001,106.660004,108.459999,84.127563,256828100,0.029911867
9/2/10,108.720001,109.489998,108.489998,109.470001,84.910965,156112200,0.009312073
9/3/10,110.540001,110.989998,109.949997,110.889999,86.012375,212197300,0.012971352
9/7/10,110.370003,110.510002,109.550003,109.639999,85.042831,141973700,-0.011272145
9/8/10,109.860001,110.849998,109.809998,110.410004,85.640076,149924400,0.007022873
9/9/10,111.650002,111.68,110.620003,110.919998,86.03566,147017900,0.004619146
9/10/10,111.120003,111.610001,110.870003,111.480003,86.470039,127819000,0.005048825
9/13/10,112.580002,112.949997,112.129997,112.720001,87.431854,178503500,0.011123101
9/14/10,112.5,113.290001,112.080002,112.650002,87.377548,209823600,-0.000621124
9/15/10,112.32,113.209999,111.980003,113.080002,87.71109,168608400,0.003817251
9/16/10,112.730003,113.120003,112.349998,113.050003,87.68782,199962900,-0.000265303
9/17/10,113.040001,113.150002,112.18,112.489998,87.720543,195836900,0.000373176
9/20/10,112.879997,114.459999,112.519997,114.209999,89.061836,214555200,0.015290523
9/21/10,114.300003,114.839996,113.510002,113.980003,88.8825,268389100,-0.002013612
9/22/10,113.800003,114.440002,113.099998,113.419998,88.445755,191322400,-0.004913734
9/23/10,112.489998,113.669998,112.18,112.5,87.728355,202354300,-0.008111186
9/24/10,113.75,114.900002,113.650002,114.82,89.537491,209671800,0.020622021
9/27/10,114.860001,114.989998,114.160004,114.269997,89.108612,128761800,-0.004789938
9/28/10,114.419998,115.040001,113.18,114.669998,89.420532,209207500,0.003500447
9/29/10,114.379997,114.910004,114.019997,114.470001,89.26458,179665800,-0.001744029
9/30/10,115.050003,115.790001,113.589996,114.129997,88.99942,287106700,-0.002970495
10/1/10,114.989998,115.120003,113.93,114.610001,89.373734,174638700,0.004205803
10/4/10,114.370003,114.849998,113.18,113.75,88.703125,166153200,-0.007503424
10/5/10,114.800003,116.32,114.669998,116.040001,90.488869,229634100,0.020131692
10/6/10,116.019997,116.330002,115.559998,116.029999,90.481064,148626600,-8.62537E-05
10/7/10,116.5,116.529999,115.190002,115.889999,90.371925,164860000,-0.001206208
10/8/10,116.050003,116.860001,115.610001,116.540001,90.878769,177760100,0.005608423
10/11/10,116.720001,116.970001,116.25,116.650002,90.964546,103098300,0.000943862
10/12/10,116.269997,117.349998,115.650002,117.010002,91.245277,182210000,0.003086158
10/13/10,117.660004,118.550003,117.379997,117.919998,91.954926,194347200,0.007777378
10/14/10,117.809998,118.010002,116.720001,117.459999,91.596199,217764300,-0.003901118
10/15/10,118.279999,118.349998,116.760002,117.699997,91.783333,243705000,0.002043032
10/18/10,117.739998,118.669998,117.309998,118.279999,92.235634,141204800,0.004927921
10/19/10,117.190002,117.849998,116.019997,116.730003,91.026978,280604700,-0.013104003
10/20/10,116.940002,118.440002,116.870003,117.870003,91.915894,200051800,0.009765413
10/21/10,118.400002,119.089996,117.209999,118.129997,92.118683,221585500,0.002206245
10/22/10,118.309998,118.529999,118,118.349998,92.290245,108212400,0.001862402
10/25/10,119.139999,119.760002,118.610001,118.699997,92.563148,151145700,0.002957008
10/26/10,118.099998,118.839996,117.870003,118.720001,92.578751,158982900,0.000168566
10/27/10,117.889999,118.510002,117.260002,118.379997,92.313629,190024000,-0.002863746
10/28/10,119.059998,119.110001,117.830002,118.400002,92.329208,168576000,0.000168762
10/29/10,118.279999,118.720001,118.07,118.489998,92.399399,144305500,0.000760225
11/1/10,119.07,119.75,117.849998,118.529999,92.430588,174074800,0.000337545
11/2/10,119.419998,119.75,119.099998,119.470001,93.16362,158345900,0.007930621
11/3/10,119.68,120.019997,118.449997,119.949997,93.537888,226702800,0.004017319
11/4/10,121.279999,122.32,119.970001,122.260002,95.339264,215039400,0.01925825
11/5/10,122.339996,122.919998,122.18,122.720001,95.697998,180654100,0.00376271
11/8/10,122.339996,122.690002,121.940002,122.489998,95.518639,156107100,-0.001874219
11/9/10,122.82,122.949997,121.120003,121.610001,94.832405,186621600,-0.007184294
11/10/10,121.580002,122.160004,120.660004,122.099998,95.214516,221387400,0.004029329
11/11/10,121.050003,121.82,120.68,121.639999,94.855789,158017600,-0.003767566
11/12/10,120.82,121.349998,119.650002,120.199997,93.732895,239068800,-0.011837907
11/15/10,120.580002,121.050003,119.980003,120.029999,93.600327,163940800,-0.001414317
11/16/10,119.290001,119.489998,117.589996,118.160004,92.142059,299566200,-0.015579732
11/17/10,118.209999,118.709999,117.860001,118.220001,92.188843,172308900,0.000507738
11/18/10,119.360001,120.389999,119.349998,119.959999,93.545715,197723700,0.014718397
11/19/10,119.900002,120.339996,119.25,120.290001,93.803062,156852900,0.002751029
11/22/10,119.690002,120.239998,118.769997,120.190002,93.725082,181361000,-0.000831316
11/23/10,118.769997,119.019997,117.989998,118.449997,92.368233,222309000,-0.014476904
11/24/10,119.199997,120.230003,119.18,120.199997,93.732895,140046100,0.014774149
11/26/10,119.160004,119.809998,118.800003,118.800003,92.641159,76007800,-0.011647309
11/29/10,118.5,119.480003,117.739998,119.160004,92.921875,223642300,0.003030143
11/30/10,117.980003,119.169998,117.809998,118.489998,92.399399,233930700,-0.005622745
12/1/10,120.199997,121.239998,120.190002,121.010002,94.364532,221037200,0.021267811
12/2/10,121.199997,122.650002,121.129997,122.559998,95.573227,191213600,0.012808785
12/3/10,122.139999,123.029999,122.110001,122.889999,95.830559,151288900,0.002692511
12/6/10,122.629997,123.040001,122.5,122.760002,95.729187,103050500,-0.001057825
12/7/10,123.940002,124.010002,122.760002,122.830002,95.78376,206581000,0.000570077
12/8/10,122.980003,123.379997,122.410004,123.279999,96.134705,138019200,0.00366393
12/9/10,123.970001,124.019997,123.150002,123.760002,96.509003,123705100,0.003893474
12/10/10,124.139999,124.599998,123.730003,124.480003,97.070457,117571700,0.005817633
12/13/10,125.050003,125.199997,124.519997,124.559998,97.132835,133812700,0.000642605
12/14/10,124.75,125.230003,124.290001,124.669998,97.218597,147249600,0.000882935
12/15/10,124.440002,124.93,123.889999,124.099998,96.774132,160823100,-0.00457181
12/16/10,124.18,124.910004,123.75,124.82,97.335587,185035200,0.005801705
12/17/10,124.080002,124.459999,123.82,124.300003,97.439842,141075300,0.001071088
12/20/10,124.639999,124.900002,123.980003,124.599998,97.675026,119085500,0.002413633
12/21/10,124.989998,125.470001,124.870003,125.389999,98.294289,94965500,0.006340034
12/22/10,125.480003,125.82,125.410004,125.779999,98.600029,78878100,0.003110455
12/23/10,125.639999,125.779999,125.290001,125.599998,98.458916,70053700,-0.001431166
12/27/10,125.129997,125.769997,125.040001,125.650002,98.498085,58126000,0.000397821
12/28/10,125.900002,125.949997,125.5,125.830002,98.639252,55309100,0.001433195
12/29/10,125.980003,126.199997,125.900002,125.919998,98.709778,58033100,0.000714989
12/30/10,125.800003,126.129997,125.529999,125.720001,98.553024,76616900,-0.001588029
12/31/10,125.529999,125.870003,125.330002,125.75,98.576515,91218900,0.000238359
1/3/11,126.709999,127.599998,125.699997,127.050003,99.595566,138725200,0.010337665
1/4/11,127.330002,127.370003,126.190002,126.980003,99.540749,137409700,-0.000550396
1/5/11,126.580002,127.720001,126.459999,127.639999,100.058098,133975300,0.005197359
1/6/11,127.690002,127.830002,127.010002,127.389999,99.862106,122519000,-0.001958782
1/7/11,127.559998,127.769997,126.150002,127.139999,99.666153,156034600,-0.001962236
1/10/11,126.580002,127.160004,126.199997,126.980003,99.540749,122401700,-0.001258241
1/11/11,127.440002,127.739998,126.949997,127.43,99.893478,110287000,0.003543564
1/12/11,128.210007,128.720001,127.459999,128.580002,100.794975,107929200,0.009024583
1/13/11,128.630005,128.690002,128.050003,128.369995,100.630348,129048400,-0.001633286
1/14/11,128.190002,129.330002,128.100006,129.300003,101.359413,117677900,0.007244981
1/18/11,129.179993,129.639999,129.029999,129.520004,101.531868,114401300,0.001701421
1/19/11,129.410004,129.539993,127.910004,128.25,100.536285,151958400,-0.009805621
1/20/11,127.959999,128.399994,127.129997,128.080002,100.403023,175745700,-0.001325511
1/21/11,128.880005,129.169998,128.229996,128.369995,100.630348,151462900,0.002264125
1/24/11,128.289993,129.25,128.259995,129.100006,101.202621,113715500,0.005686883
1/25/11,128.759995,129.279999,128.110001,129.169998,101.257484,167552200,0.00054211
1/26/11,129.490005,130.050003,129.229996,129.669998,101.649437,141281500,0.003870855
1/27/11,129.699997,130.210007,129.470001,129.990005,101.900276,123302700,0.002467687
1/28/11,130.139999,130.350006,127.510002,127.720001,100.120811,295637300,-0.017462808
1/31/11,128.070007,128.779999,127.75,128.679993,100.873352,149249200,0.007516329
2/1/11,129.460007,130.970001,129.380005,130.740005,102.48822,167194300,0.016008866
2/2/11,130.399994,130.839996,130.330002,130.490005,102.292229,118323600,-0.001912327
2/3/11,130.259995,130.979996,129.570007,130.779999,102.519585,145886700,0.002222613
2/4/11,130.830002,131.199997,130.229996,131.149994,102.809608,134634800,0.002828952
2/7/11,131.440002,132.399994,131.429993,131.970001,103.452431,112439100,0.006252558
2/8/11,132.089996,132.639999,131.729996,132.570007,103.922775,99072800,0.004546476
2/9/11,132.210007,132.630005,131.610001,132.270004,103.68763,146436700,-0.00226269
2/10/11,131.600006,132.470001,131.300003,132.320007,103.726784,162708500,0.000377615
2/11/11,131.800003,133.279999,131.770004,133.110001,104.3461,137710300,0.005970647
2/14/11,133.029999,133.539993,132.880005,133.429993,104.596924,101690700,0.00240377
2/15/11,133.020004,133.220001,132.320007,133.009995,104.267677,119575400,-0.003147769
2/16/11,133.460007,134.009995,133.190002,133.850006,104.926186,130183500,0.006315562
2/17/11,133.460007,134.429993,133.339996,134.25,105.239769,109810500,0.002988606
2/18/11,134.369995,134.690002,134.059998,134.529999,105.459229,130002400,0.002085333
2/22/11,133.119995,134.559998,131.470001,131.830002,103.342705,233116400,-0.020069595
2/23/11,131.75,132.070007,130.210007,131.020004,102.707741,227584000,-0.006144256
2/24/11,130.880005,131.440002,129.699997,130.929993,102.637169,260431400,-0.000687115
2/25/11,131.479996,132.410004,131.399994,132.330002,103.734642,141686900,0.010692744
2/28/11,132.820007,133.320007,132.380005,133.149994,104.377449,141585500,0.006196647
3/1/11,133.570007,133.690002,130.889999,130.929993,102.637169,258565500,-0.01667295
3/2/11,130.75,131.820007,130.350006,131.210007,102.856659,200277400,0.002138504
3/3/11,132.399994,133.619995,132.389999,133.470001,104.628319,176480100,0.017224553
3/4/11,133.369995,133.630005,131.600006,132.470001,103.844406,277202300,-0.00749236
3/7/11,132.860001,133.160004,130.740005,131.429993,103.029083,216790400,-0.007851391
3/8/11,131.639999,133,131.070007,132.580002,103.930641,174615000,0.00875052
3/9/11,132.320007,132.800003,131.600006,132.389999,103.781677,153806000,-0.001433302
3/10/11,131,131.179993,129.809998,129.940002,101.861122,301291800,-0.018505723
3/11/11,129.520004,131.309998,129.490005,130.839996,102.566612,225621800,0.006925999
3/14/11,129.990005,130.479996,129.059998,130.050003,101.947327,234974100,-0.006037881
3/15/11,126.589996,129.330002,126.5,128.559998,100.779289,359585400,-0.011457269
3/16/11,128.149994,128.570007,125.279999,126.18,98.913605,468670300,-0.018512574
3/17/11,128,128.389999,127.099998,127.849998,100.222717,254303700,0.013234903
3/18/11,128.839996,128.880005,127.510002,127.760002,100.58725,230435400,0.003637229
3/21/11,129.350006,130.009995,129.199997,129.740005,102.146133,153992600,0.015497819
3/22/11,129.720001,129.889999,129.169998,129.289993,101.79184,129538600,-0.003468492
3/23/11,128.929993,130,128.320007,129.660004,102.083122,148603100,0.002861546
3/24/11,130.399994,131.089996,129.669998,130.899994,103.05941,159129800,0.009563657
3/25/11,131.240005,131.869995,130.889999,131.300003,103.374344,155642800,0.003055849
3/28/11,131.580002,131.919998,130.940002,130.979996,103.122398,109762400,-0.00243722
3/29/11,130.869995,131.899994,130.440002,131.860001,103.815247,129798800,0.006718705
3/30/11,132.550003,133.160004,132.360001,132.770004,104.5317,135835000,0.006901231
3/31/11,132.600006,132.960007,132.449997,132.589996,104.389984,132537100,-0.001355723
4/1/11,133.410004,133.770004,132.830002,133.149994,104.830856,153850100,0.004223317
4/4/11,133.429993,133.669998,132.880005,133.259995,104.917503,100768900,0.000826541
4/5/11,133,133.830002,132.940002,133.240005,104.901749,120791500,-0.000150156
4/6/11,133.880005,134,133.119995,133.660004,105.232437,120411600,0.003152359
4/7/11,133.419998,133.979996,132.660004,133.320007,104.964729,170731500,-0.002543968
4/8/11,133.910004,133.990005,132.309998,132.860001,104.602562,147945400,-0.003450369
4/11/11,133,133.449997,132.139999,132.460007,104.287613,121385400,-0.003010911
4/12/11,131.720001,131.979996,130.990005,131.470001,103.508217,161187400,-0.007473524
4/13/11,132.080002,132.179993,130.960007,131.460007,103.500343,162059000,-7.60713E-05
4/14/11,130.699997,131.759995,130.270004,131.559998,103.579063,161220400,0.000760577
4/15/11,131.800003,132.369995,131.410004,132.039993,103.956947,170006700,0.003648266
4/18/11,130.589996,132.029999,129.509995,130.559998,102.79171,210759300,-0.011208842
4/19/11,130.759995,131.350006,130.440002,131.309998,103.382233,124258800,0.00574485
4/20/11,132.880005,133.389999,132.789993,133.100006,104.791527,156133800,0.013631878
4/21/11,133.789993,133.839996,133.100006,133.779999,105.326889,135935400,0.005108829
4/25/11,133.679993,133.860001,133.199997,133.639999,105.216675,65757100,-0.001046399
4/26/11,134.050003,135.059998,133.910004,134.789993,106.122055,146600000,0.00860491
4/27/11,135.050003,135.869995,134.5,135.669998,106.814896,143031000,0.006528718
4/28/11,135.429993,136.289993,135.410004,136.110001,107.161362,124791100,0.003243611
4/29/11,136.160004,136.570007,135.979996,136.429993,107.413254,115094100,0.002350586
5/2/11,137.070007,137.179993,135.949997,136.220001,107.247948,126278700,-0.001538972
5/3/11,135.960007,136.190002,135.039993,135.729996,106.86219,138375000,-0.00359688
5/4/11,135.669998,135.729996,134.229996,134.830002,106.153595,182678500,-0.006630923
5/5/11,134.080002,134.949997,133.020004,133.610001,105.193039,226900000,-0.009048737
